37009,734.756,275.4357807,171.7588053,1.603619565,0.781752126,37559,217.0744626,0.693571964,0.985356373,0.861451699,0.788112794,0.0074424,0.001771113,0.621121776,0.996043032,6
47636,820.625,319.4798687,190.3298947,1.678558532,0.803170481,48169,246.2763467,0.788557996,0.988934792,0.888905644,0.770866558,0.00670669,0.001460847,0.59423525,0.997458649,6
67906,1076.897,376.5490121,230.2220141,1.635590817,0.791321811,69325,294.0418415,0.755703443,0.979531194,0.735816765,0.780885972,0.005545151,0.001271873,0.609782902,0.997355314,2
32772,681.677,258.1218911,162.1679349,1.591694999,0.77800259,33242,204.2709141,0.762139535,0.98586126,0.886248531,0.791373848,0.007876294,0.001905585,0.626272567,0.996834913,7
50131,883.262,362.1542449,177.4872709,2.040451933,0.871673239,50698,252.6435663,0.615708671,0.988816127,0.807489974,0.697613158,0.007224158,0.001055421,0.486664118,0.99301474,5
36262,701.915,256.2079586,180.7591999,1.417399273,0.708692492,36681,214.8725491,0.762431404,0.988577193,0.924895296,0.838664616,0.007065467,0.002156125,0.703358338,0.996939597,7
36911,690.768,229.5186145,204.9146295,1.120069441,0.450449738,37249,216.786865,0.777090044,0.990925931,0.972078313,0.944528467,0.006218163,0.003052826,0.892134024,0.999252058,1
28772,630.362,229.9907855,159.6093666,1.440960455,0.719992764,29127,191.3991854,0.767457989,0.987811996,0.909912992,0.832203712,0.007993563,0.002365041,0.692563018,0.997955922,7
32930,682.129,259.0214438,162.2099627,1.596828206,0.779629178,33374,204.7627364,0.683904465,0.986696231,0.889341519,0.790524265,0.00786582,0.001894892,0.624928613,0.997903636,7
70686,1048.179,401.9008212,227.5360397,1.766317203,0.824302425,72526,300.0003508,0.717624365,0.974629788,0.808485735,0.746453689,0.00568572,0.001088872,0.55719311,0.984179776,4
49182,865.13,352.5693885,178.6101796,1.973960215,0.862183665,49791,250.2408186,0.655497801,0.987768874,0.825758979,0.709763317,0.007168667,0.001122205,0.503763966,0.994410026,5
52091,855.466,320.1100236,208.5177596,1.535169111,0.758739621,52705,257.5350872,0.810477346,0.988350251,0.894472621,0.804520534,0.006145208,0.001588053,0.64725329,0.993643257,6
30978,645.81,238.4000249,165.8577863,1.437376141,0.718320714,31279,198.6011446,0.795531587,0.99037693,0.933369722,0.833058405,0.007695785,0.002286307,0.693986307,0.99751936,7
45163,798.896,299.1589708,193.0184595,1.549898241,0.764010636,45735,239.7984937,0.777305428,0.987493167,0.889226002,0.801575473,0.006623984,0.001686851,0.64252324,0.995845639,6
60108,1028.464,416.7736375,184.519177,2.258700935,0.89665381,61050,276.6439635,0.593225692,0.984570025,0.71410809,0.663775101,0.006933747,0.000830293,0.440597385,0.995177726,5
194330,1672.373,628.0549768,395.8854849,1.586456187,0.776322666,196056,497.4219946,0.717082225,0.991196393,0.873139066,0.792003906,0.003231899,0.000784417,0.627270187,0.995136668,3
46594,804.546,268.3298831,221.4171309,1.211874989,0.564887953,47173,243.5679029,0.785495128,0.98772603,0.9045615,0.907718142,0.005758893,0.002411698,0.823952225,0.998527094,1
43044,783.0,298.7572467,183.7687769,1.62572365,0.788440763,43487,234.1053672,0.694953018,0.989813048,0.882264821,0.783597285,0.006940741,0.0016142,0.614024704,0.998234483,6
66505,1006.768,397.1233799,214.1131347,1.85473619,0.842203207,67219,290.9927764,0.755463922,0.989378003,0.8245279,0.732751561,0.005971331,0.001061886,0.53692485,0.995853951,4
43580,781.353,292.3252512,190.5401044,1.534192774,0.758383535,44176,235.5584415,0.702450032,0.986508511,0.897020818,0.805809421,0.006707785,0.001744569,0.649328823,0.996195589,6
183612,1610.186,590.3071646,396.9258523,1.487197574,0.740182875,185076,483.5101439,0.797979974,0.992089736,0.889936117,0.81908229,0.003214971,0.000892621,0.670895797,0.997754602,3
36428,715.984,253.6303369,183.4350627,1.382670974,0.690599011,36848,215.3638088,0.719792922,0.988601824,0.892973472,0.849124799,0.006962511,0.002232707,0.721012924,0.996923642,7
74382,1073.257,413.3195734,230.4794101,1.793303676,0.830089597,75387,307.7435683,0.791154791,0.986668789,0.811465866,0.744565678,0.005556715,0.00105344,0.554378049,0.994168192,4
45870,805.619,310.0338529,189.6167771,1.635054965,0.791166957,46373,241.6681566,0.70787037,0.989153171,0.888135447,0.779489576,0.006758968,0.001539222,0.607603999,0.993465936,6
48866,866.649,324.3207285,192.7718206,1.682407353,0.804179608,50022,249.4356101,0.672492569,0.976890168,0.81757984,0.769101658,0.00663694,0.001432461,0.591517361,0.995173158,6
49498,876.898,362.7377273,174.962005,2.073237142,0.875985471,50137,251.0434444,0.683825155,0.987254922,0.80890842,0.692079774,0.007328331,0.001037073,0.478974414,0.993027545,5
29162,629.597,220.9347571,169.3342726,1.30472558,0.642310306,29644,192.6920123,0.709382374,0.983740386,0.924489259,0.872167036,0.007576118,0.002704115,0.760675339,0.992472573,7
37406,731.647,260.8627661,183.3913762,1.422437475,0.711171463,37904,218.2356488,0.715603,0.986861545,0.878108015,0.836591791,0.006973821,0.002107196,0.699885825,0.995543826,7
63231,934.028,355.6625584,227.2279162,1.56522387,0.76930122,63775,283.7396864,0.761158995,0.991470012,0.910793921,0.79777778,0.005624813,0.001405451,0.636449387,0.996185773,4
40643,761.662,284.2379578,182.4919251,1.557537177,0.766671769,41193,227.4824714,0.694752137,0.986648217,0.880381775,0.800324043,0.006993528,0.001769863,0.640518573,0.99763149,7
70413,1068.42,371.2253173,243.1744321,1.526580381,0.755577854,71731,299.420467,0.716627992,0.981625796,0.775137404,0.806573402,0.005272113,0.001376385,0.650560652,0.993133129,2
31273,654.593,242.8069386,164.38683,1.477046176,0.735958267,31595,199.5445321,0.796095003,0.989808514,0.917142239,0.821823846,0.007764108,0.002184672,0.675394433,0.997588765,7
55941,918.733,379.0385222,188.6620445,2.009087325,0.867327182,56536,266.882546,0.810786133,0.989475732,0.832839774,0.704104017,0.006775684,0.00102726,0.495762466,0.996030088,5
168405,1546.583,584.3296465,370.0301966,1.579140438,0.773942481,170625,463.0549703,0.756138957,0.986989011,0.884745539,0.792455035,0.003469788,0.000844075,0.627984982,0.991676479,3
152869,1475.473,537.207402,365.4009172,1.470186244,0.733039629,154271,441.1789387,0.761098913,0.990912096,0.882402552,0.821245085,0.003514168,0.000986038,0.67444349,0.991557542,3
28052,631.486,242.500054,147.6426968,1.642479169,0.793296323,28392,188.9891947,0.753964414,0.988024796,0.883987738,0.779336712,0.008644662,0.001967108,0.60736571,0.997585527,7
38845,710.022,242.8479608,203.978555,1.190556335,0.54267393,39162,222.3937727,0.769086085,0.991905419,0.96828093,0.915773688,0.006251717,0.002712263,0.838641447,0.998449888,1
58947,930.106,324.8758611,231.8918465,1.400980095,0.700363851,59792,273.9592149,0.776047289,0.985867675,0.856262017,0.843273532,0.005511321,0.001719133,0.71111025,0.996251306,2
27043,611.748,228.0243963,151.4780377,1.505329748,0.747460481,27374,185.5592008,0.718846358,0.987908234,0.908070602,0.81376907,0.008431919,0.002280925,0.662220099,0.996859614,7
24209,579.416,220.0976231,140.7041451,1.564258273,0.768973529,24517,175.5672411,0.821535225,0.987437288,0.906161794,0.797678951,0.009091562,0.002270549,0.636291709,0.99532457,7
50459,834.999,286.901135,224.4642386,1.27815966,0.622807804,51035,253.4687243,0.743596923,0.988713628,0.909445321,0.883470622,0.005685827,0.002136692,0.780520341,0.997629614,1
37008,691.802,242.2470916,194.6144489,1.244753887,0.595477935,37288,217.0715299,0.79334591,0.992490882,0.971721592,0.896074865,0.006545803,0.002603274,0.802950163,0.999475336,1
68732,1029.691,359.0093548,244.4557801,1.468606529,0.732360057,69923,295.8247799,0.790250072,0.982966978,0.814619894,0.824002985,0.005223322,0.001485394,0.678980919,0.99715581,2
48772,843.596,325.9071828,191.221698,1.70434206,0.80977779,49444,249.195584,0.678066956,0.986408867,0.861214643,0.764621331,0.00668226,0.001408928,0.58464578,0.996436393,6
42402,800.745,318.293212,171.8010823,1.852684557,0.841820685,43064,232.3529711,0.703219066,0.984627531,0.831012841,0.729996627,0.007506561,0.001314935,0.532895075,0.987286476,5
40769,812.578,329.6831125,158.2840497,2.082857452,0.877208474,41473,227.8348152,0.704419794,0.983025101,0.775907238,0.691072143,0.008086613,0.001137732,0.477580707,0.994732535,5
37679,725.576,271.5210907,177.126914,1.532918316,0.757917443,38108,219.030575,0.743527508,0.988742521,0.89938039,0.806679785,0.007206165,0.001882299,0.650732275,0.997519424,6
45601,786.993,285.3914353,204.1372873,1.398036778,0.698829008,46050,240.9584953,0.7518466,0.990249729,0.92521463,0.844308783,0.006258447,0.001961786,0.712857321,0.996600752,1
31464,666.041,240.9890351,166.7300862,1.445384217,0.722034012,31930,200.1529641,0.744886364,0.985405575,0.891295818,0.830548012,0.007659199,0.002248133,0.689810001,0.997040488,7
44538,761.462,265.1809215,214.2723373,1.237588224,0.589150664,44899,238.133456,0.785211826,0.991959732,0.965259544,0.898003728,0.005954037,0.002388383,0.806410695,0.99800438,1
62194,980.312,391.0499928,203.692152,1.919808834,0.853626741,62707,281.4033764,0.636320851,0.991819095,0.813260568,0.719609721,0.006287584,0.001040044,0.517838151,0.994150257,5
31706,655.576,239.022397,169.246283,1.412275607,0.70613514,32019,200.9212109,0.809322034,0.990224554,0.927054416,0.840595749,0.007538712,0.002321805,0.706601214,0.997915658,7
30451,634.564,224.6092262,172.7833286,1.299947327,0.638933542,30765,196.9045895,0.790935065,0.989793597,0.950299636,0.876654057,0.007376087,0.002687316,0.768522336,0.999038557,7
24590,575.308,209.8796546,149.6176681,1.402773197,0.701292527,24921,176.9433819,0.755453149,0.986718029,0.933614453,0.843070674,0.008535163,0.002659791,0.710768162,0.997046527,7
81718,1091.632,413.18233,254.2352558,1.625196823,0.788285161,82978,322.5625352,0.724778047,0.984815252,0.861737668,0.780678436,0.005056197,0.001158491,0.609458821,0.990490539,4
86823,1154.004,465.8128577,241.6489628,1.927642694,0.854914855,89133,332.4853034,0.785266585,0.974083673,0.819275606,0.713774422,0.005365086,0.000859014,0.509473926,0.982083691,4
38222,709.963,246.2705253,197.7036161,1.245655139,0.596261316,38555,220.6031774,0.780773788,0.991362988,0.952909903,0.895775802,0.006443162,0.002559034,0.802414288,0.999531481,1
191554,1682.544,635.3960003,385.9308518,1.646398564,0.794406592,193468,493.8563837,0.712504557,0.990106891,0.850292266,0.777241883,0.003317059,0.00074672,0.604104945,0.994597514,3
71441,1051.138,339.36874,270.0722711,1.256584908,0.605549367,72590,301.5982532,0.749769111,0.984171373,0.812527214,0.888703695,0.004750336,0.001827814,0.789794258,0.992443545,2
44107,790.967,293.0861424,192.846761,1.519787736,0.753029617,44651,236.9784307,0.727262235,0.987816622,0.885932542,0.808562386,0.00664489,0.00175195,0.653773132,0.993596389,6
93368,1170.46,442.9813402,269.07607,1.646305226,0.794380261,94486,344.7895442,0.73505377,0.988167559,0.85643571,0.778338754,0.004744466,0.001074093,0.605811215,0.99735017,2
52874,937.519,372.6842184,181.3120031,2.055485639,0.873678887,53584,259.4634226,0.776782041,0.986749776,0.755947917,0.696201797,0.007048535,0.001021455,0.484696942,0.996287604,5
62441,971.606,334.6205025,239.7088797,1.395945377,0.697730439,63560,281.9616116,0.71593515,0.982394588,0.83118814,0.842631009,0.005358987,0.001666526,0.710027017,0.991158932,2
29837,638.618,236.8907377,160.7829873,1.473356987,0.734395168,30188,194.9093335,0.753269376,0.988372863,0.919353868,0.822781572,0.007939496,0.002244455,0.676969515,0.997417765,7
33424,668.556,243.5825579,175.1560263,1.390660448,0.69492441,33705,206.292895,0.75374346,0.991662958,0.939707526,0.846911605,0.007287654,0.002312703,0.717259266,0.997464093,7
41461,781.557,298.1568984,177.7151523,1.677723562,0.802950474,42068,229.7602767,0.703468051,0.98557098,0.852959327,0.770601915,0.007191262,0.001564246,0.593827311,0.996278071,6
176119,1613.423,612.2088114,369.6122782,1.656354097,0.797184595,177629,473.54163,0.685048038,0.991499136,0.850197038,0.77349692,0.003476109,0.000767551,0.598297485,0.990992491,3
45478,838.042,331.8432701,176.2767668,1.882512801,0.847243394,46206,240.6333061,0.608010909,0.98424447,0.813728734,0.725141438,0.007296787,0.001244521,0.525830105,0.989881905,5
26723,608.189,217.7108984,157.1981416,1.384945752,0.691840936,27175,184.4580721,0.756853971,0.983367065,0.90785806,0.847261545,0.008146948,0.002589672,0.717852125,0.994186251,7
53855,923.149,387.4442295,177.6853692,2.180507214,0.888638218,54371,261.8593433,0.805248206,0.990509647,0.794131251,0.67586332,0.007194211,0.000925973,0.456791228,0.996036567,5
52692,908.744,376.8417353,178.8124116,2.107469677,0.880254061,53308,259.0164823,0.703497997,0.988444511,0.801809937,0.687334916,0.007151783,0.000984618,0.472429286,0.995630395,5
38470,762.336,304.5889469,162.0116492,1.880043493,0.846805548,38914,221.3177022,0.801825837,0.988590225,0.831838836,0.726611075,0.007917571,0.001361381,0.527963654,0.992594633,5
39728,727.917,249.8275953,202.9217998,1.231152078,0.583313174,40129,224.9072267,0.767557333,0.990007227,0.94219944,0.900249736,0.006288451,0.00254786,0.810449587,0.997786693,1
25623,586.152,212.7174707,153.8165733,1.382929461,0.690740554,25883,180.6217508,0.721733987,0.989954797,0.937172073,0.849115732,0.008301818,0.002662076,0.720997526,0.997088719,7
20464,528.408,191.249312,136.3684624,1.402445321,0.701123073,20772,161.4173908,0.747406866,0.985172347,0.921004226,0.844015537,0.009345647,0.002925438,0.712362227,0.999049071,7
44911,770.999,261.8356413,218.8099031,1.196635242,0.549221921,45359,239.1285453,0.766857338,0.990123239,0.949412532,0.913277292,0.0058301,0.00250188,0.834075412,0.998084032,1
55423,943.28,384.2642551,184.4970294,2.082766624,0.877197014,56077,265.6440387,0.682549261,0.988337465,0.782742007,0.691305619,0.006933299,0.000976787,0.477903459,0.995361373,5
68859,1084.476,413.5414071,217.1072221,1.904779597,0.851105235,70948,296.0979598,0.710179455,0.9705559,0.735750701,0.716005592,0.006005626,0.000973652,0.512664007,0.976511941,2
84511,1118.151,436.6164778,247.9467271,1.760928579,0.823109837,85464,328.0285768,0.810680403,0.988849106,0.849419431,0.751296832,0.005166386,0.001015343,0.56444693,0.993950731,4
42230,759.426,282.1025031,190.8845728,1.477869578,0.736305093,42626,231.8812325,0.784652546,0.990709895,0.920152948,0.821975097,0.006680145,0.00188105,0.675643061,0.998512325,1
39463,756.557,293.6881473,171.4977095,1.712490203,0.811793262,39969,224.1558658,0.72877193,0.987340189,0.866396429,0.763244509,0.007442114,0.001557869,0.58254218,0.997597776,6
77724,1121.666,401.7467361,247.3877496,1.62395566,0.787917857,79022,314.581103,0.702196283,0.983574195,0.776314853,0.783033376,0.005168889,0.001198666,0.613141268,0.995714232,2
48752,848.294,323.0206404,193.0426953,1.673311906,0.801781557,49331,249.1444848,0.80014443,0.988262958,0.851352686,0.771295867,0.006625793,0.001446444,0.594897314,0.995448758,6
59605,1001.665,399.3457097,196.1110647,2.036324214,0.871113951,62307,275.484016,0.778326217,0.956634086,0.746530504,0.689838426,0.006699869,0.000935913,0.475877055,0.969039969,5
77398,1056.265,407.9541382,242.603419,1.681567968,0.803960227,77964,313.9206815,0.799607418,0.992740239,0.871753749,0.769499932,0.005270861,0.001139976,0.592130145,0.995707085,4
48868,800.747,286.9172527,217.1602035,1.321223908,0.653560843,49210,249.4407145,0.755768636,0.993050193,0.957731538,0.869382068,0.005871271,0.002068972,0.75582518,0.998614298,1
46154,812.216,298.7993042,197.6348286,1.511875748,0.750006889,46742,242.4151356,0.700066739,0.987420307,0.879176617,0.811297524,0.006473963,0.001730098,0.658203672,0.995122169,6
60566,994.857,350.5354114,220.6672633,1.58852476,0.776988414,61848,277.6959241,0.707877513,0.979271763,0.768984234,0.792205053,0.00578766,0.001406155,0.627588846,0.996940421,2
38433,742.29,285.7756777,171.7879436,1.66353745,0.799152277,38911,221.2112461,0.727622113,0.987715556,0.876530294,0.774073035,0.007435685,0.001646753,0.599189064,0.996773447,6
37733,715.114,251.9515971,190.7969684,1.320522015,0.65309466,38142,219.1874717,0.778610045,0.989276913,0.927215406,0.869958651,0.006677221,0.002359228,0.756828055,0.999408109,1
31249,648.912,237.887999,167.564227,1.41968249,0.709820258,31551,199.4679486,0.757000969,0.990428196,0.932554833,0.838495214,0.00761266,0.002321232,0.703074224,0.998142164,7
38843,724.827,262.7790695,188.6992052,1.392581751,0.695949532,39273,222.3880474,0.720649351,0.989051002,0.929081695,0.846292849,0.006765159,0.002140624,0.716211587,0.997383185,7
51939,887.04,362.2827752,183.3290539,1.976133992,0.862510855,52530,257.1590728,0.817705217,0.988749286,0.829501239,0.709829698,0.006975159,0.001092322,0.5038582,0.995691316,5
41292,761.797,274.4736977,191.8169651,1.430914609,0.715264619,41782,229.2915334,0.7918992,0.988272462,0.894123,0.835386178,0.00664714,0.001996934,0.697870067,0.998592475,6
50834,867.083,339.9933639,190.9237322,1.780781048,0.827441891,51509,254.4088423,0.65775581,0.986895494,0.849655368,0.748275906,0.006688306,0.00129343,0.559916831,0.997089281,6
74095,1056.298,423.5727589,225.3735348,1.879425458,0.846695656,75501,307.1492863,0.754185964,0.98137773,0.834499059,0.725139377,0.005716617,0.000975,0.525827115,0.988252867,4
66697,1000.308,383.9606276,223.7562539,1.715977189,0.812645513,67724,291.4125219,0.809980084,0.984835509,0.837623166,0.758964594,0.00575679,0.001178274,0.576027255,0.98844963,4
28268,644.92,251.7619327,144.9893635,1.736416566,0.81752108,28925,189.7154065,0.670875261,0.977286085,0.854069585,0.753550803,0.008906252,0.001771434,0.567838812,0.986004721,7
41439,740.182,254.6563438,207.7631138,1.225705271,0.578253972,41835,229.699311,0.770814732,0.990534242,0.950478049,0.901997208,0.00614533,0.002509261,0.813598963,0.997232538,1
50099,856.295,327.6713289,195.9979015,1.671810394,0.801381211,50918,252.5629188,0.761707109,0.983915315,0.858602414,0.770781257,0.006540476,0.001424012,0.594103746,0.993228818,6
34561,698.726,266.7426106,166.0575845,1.60632597,0.782589056,34928,209.7723335,0.700324215,0.989492671,0.889574564,0.786422286,0.007718024,0.001820996,0.618460011,0.993448378,7
84629,1124.297,448.1926562,243.1812137,1.843039803,0.840002919,86214,328.2575048,0.75759122,0.981615515,0.841331151,0.732402685,0.00529597,0.000939994,0.536413693,0.988631787,4
180089,1610.86,609.1865542,377.714964,1.61282081,0.784576773,181809,478.8490747,0.715274689,0.990539522,0.872130461,0.78604669,0.003382697,0.000796593,0.6178694,0.996512625,3
81699,1101.859,414.1086221,252.4694106,1.640232855,0.792655701,82600,322.525034,0.720653094,0.98909201,0.845618661,0.778841629,0.005068711,0.001150466,0.606594284,0.994955874,4
83522,1134.917,462.4802456,230.6929039,2.004744133,0.866707463,84089,326.1035315,0.700452868,0.993257144,0.81485915,0.705118834,0.005537227,0.000844348,0.49719257,0.996743888,4
44782,765.251,272.7314485,209.398835,1.302449693,0.640708804,45136,238.7848682,0.74918861,0.992157037,0.960960503,0.875531112,0.006090203,0.002207485,0.766554727,0.998398969,1
40705,738.355,249.1362387,208.6253196,1.194180261,0.546598964,41147,227.6559151,0.764413146,0.989258026,0.9382686,0.913780814,0.006120532,0.00263231,0.834995377,0.997134997,1
64782,974.821,374.8584851,221.3174873,1.693758996,0.807108773,65489,287.1985449,0.797326736,0.989204294,0.856671784,0.766151912,0.005786461,0.00122985,0.586988752,0.994217479,4
27284,605.567,225.6458126,154.2425428,1.462928506,0.729893947,27557,186.3841939,0.799460853,0.990093261,0.934961018,0.826003336,0.008270261,0.002374795,0.682281511,0.998129071,7
69303,1068.546,353.100625,250.5911174,1.409070795,0.704516559,70842,297.0510397,0.714059039,0.978275599,0.762738122,0.841264554,0.005095027,0.001574188,0.707726049,0.997236107,2
60045,956.542,356.4396421,216.6974691,1.644872197,0.793975337,61058,276.4989484,0.807164942,0.983409217,0.824667018,0.775724459,0.005936209,0.001325925,0.601748436,0.989799271,2
27586,614.302,226.9137165,155.4852077,1.459391024,0.728338678,27917,187.412876,0.74972143,0.988143425,0.918617548,0.825921319,0.008225684,0.002361057,0.682146025,0.995517786,7
40420,758.547,287.0486371,179.8332176,1.596193634,0.779429131,40903,226.8575377,0.791431704,0.988191575,0.882757026,0.79031045,0.007101649,0.001708952,0.624590608,0.996967552,6
57029,953.664,388.137971,187.9270204,2.065365428,0.874970728,57971,269.4653558,0.784065443,0.983750496,0.787979362,0.694251467,0.006805975,0.000975298,0.4819851,0.995475362,5
32061,653.995,237.928599,171.9643956,1.383592215,0.691102974,32411,202.042899,0.71913061,0.989201197,0.94197217,0.8491745,0.007421122,0.00238033,0.721097331,0.997704653,7
54810,874.836,328.4743517,213.0700617,1.541626023,0.761073416,55365,264.1708906,0.754044684,0.989975616,0.89994584,0.804235975,0.005992964,0.00154652,0.646795504,0.99711678,6
70037,1019.075,382.3720768,236.2449618,1.618540662,0.786303437,71309,298.6199558,0.70392482,0.982162139,0.847471504,0.780966953,0.005459572,0.001252763,0.609909382,0.987163135,4
66252,984.959,375.2092101,226.7207463,1.654939904,0.796793616,67161,290.438748,0.813167391,0.986465359,0.858168465,0.774071478,0.005663364,0.001254234,0.599186654,0.991617903,4
54614,925.529,339.9522929,205.3706038,1.655311357,0.796896426,55585,263.6981314,0.769753347,0.982531258,0.801186804,0.775691581,0.006224636,0.001390113,0.601697428,0.995996586,2
66688,987.264,377.8736513,227.1094143,1.663839663,0.799234396,67716,291.3928598,0.691877535,0.98481895,0.85978716,0.771138339,0.005666292,0.00123597,0.594654338,0.989409473,4
36125,718.771,269.1317271,171.4965849,1.569312457,0.770680521,36539,214.4662644,0.693351503,0.988669641,0.878691908,0.796882132,0.007450013,0.001853161,0.635021132,0.996546572,6
45816,814.284,311.1600595,188.0015362,1.655093175,0.796836048,46428,241.525864,0.699747995,0.986818299,0.868310857,0.77621101,0.006791515,0.001520777,0.602503532,0.997199484,6
79101,1088.63,417.4794947,243.390766,1.715264311,0.812471774,80327,317.3555124,0.688002296,0.984737386,0.838747505,0.760170299,0.005277803,0.001087118,0.577858884,0.99118072,4
49193,844.979,308.8385847,205.7535451,1.501012216,0.745757857,50342,250.2688013,0.743500998,0.977176115,0.865807495,0.810354709,0.0062781,0.00166997,0.656674754,0.985676827,6
37848,697.327,240.9621294,200.1462736,1.203930131,0.556850132,38105,219.5212297,0.795778053,0.993255478,0.978092293,0.911019629,0.006366575,0.002705182,0.829956764,0.999209956,1
34697,703.876,258.2965128,171.4685928,1.506377982,0.747871065,35135,210.1846628,0.696782874,0.987533798,0.880054312,0.813734032,0.007444347,0.002013429,0.662163075,0.997467876,7
33885,680.022,245.4253999,176.3160798,1.391962662,0.695619842,34281,207.7106689,0.811422414,0.988448412,0.92081297,0.846329145,0.007242892,0.002292181,0.716273022,0.997025303,6
35494,689.381,253.0490617,179.026992,1.413468767,0.706733991,35815,212.5849581,0.72020778,0.991037275,0.938525743,0.840093841,0.007129348,0.002190487,0.705757661,0.997566411,7
56178,939.382,382.9148532,187.8800169,2.038081854,0.871352563,56840,267.4472867,0.798981682,0.988353272,0.800003099,0.698451064,0.0068161,0.001000598,0.487833889,0.994245397,5
39375,746.118,271.9917683,184.9159144,1.470894321,0.733343321,39868,223.9057996,0.79091676,0.987634193,0.888823229,0.823208,0.006907727,0.001956831,0.677671411,0.99678303,6
42307,741.757,262.2280897,205.7696826,1.274376703,0.619879098,42592,232.0925363,0.753329772,0.993308603,0.966270648,0.885078851,0.00619822,0.002346252,0.783364572,0.998301561,1
47917,828.355,320.3207569,191.3322304,1.674159948,0.802007105,48522,247.0016584,0.67238718,0.987531429,0.877539123,0.771107251,0.006684908,0.001457922,0.594606393,0.995466208,6
80324,1099.039,404.7830228,254.2283386,1.592202604,0.778164291,81394,319.7994578,0.779224307,0.986854068,0.835658786,0.790051558,0.005039378,0.001211096,0.624181464,0.993823353,2
62411,932.813,359.6941318,221.6504769,1.622798818,0.787574592,62921,281.8938687,0.754530617,0.991894598,0.901325847,0.783704386,0.005763313,0.0013411,0.614192565,0.996710968,4
79161,1074.238,419.0171591,242.5532029,1.727526803,0.815425368,80292,317.4758504,0.770048638,0.985913914,0.862025501,0.757667899,0.005293227,0.001076009,0.574060645,0.99170515,4
47867,833.813,320.1500005,190.9799265,1.676354192,0.802588814,48408,246.8727553,0.663989458,0.988824161,0.865184538,0.771115898,0.006688324,0.001458733,0.594619729,0.996793275,6
217182,1811.572,704.3042088,396.8257458,1.774845045,0.826164169,220372,525.8561693,0.675989791,0.985524477,0.831615343,0.746632155,0.003242922,0.000621646,0.557459575,0.989404365,3
38577,736.982,279.8904167,176.3091297,1.587498147,0.776658406,38899,221.6252736,0.718647541,0.991722152,0.892533557,0.791828732,0.00725537,0.001759399,0.62699274,0.995349813,7
43753,782.625,269.7175291,206.8390513,1.303997129,0.641799054,44377,236.0255279,0.782491281,0.985938662,0.89765668,0.875084125,0.006164549,0.002229874,0.765772225,0.998564783,1
80784,1264.547,394.3957508,261.8484588,1.50619848,0.747800833,82343,320.7138653,0.696672042,0.981067,0.634841437,0.813177791,0.004882102,0.001316827,0.661258119,0.995985974,2
32456,672.456,251.3572336,164.8187085,1.525052805,0.755008502,32878,203.2836999,0.772909126,0.987164669,0.901938889,0.808744181,0.007744554,0.002043717,0.65406715,0.997486941,7
31455,660.54,255.0689547,157.5334901,1.61914114,0.786483426,31771,200.1243361,0.796329114,0.990053823,0.905943909,0.784589157,0.008109011,0.00189547,0.615580145,0.996711137,7
42674,773.888,285.4777868,190.9913447,1.494715833,0.743241261,43160,233.0970277,0.782019095,0.988739574,0.895399798,0.816515465,0.006689736,0.001834199,0.666697504,0.996523315,6
42875,766.587,290.1321084,188.6349728,1.538061072,0.759789417,43198,233.6453412,0.81033831,0.992522802,0.916834816,0.805306736,0.00676693,0.001755564,0.648518939,0.997461734,6
